2.48075	0.43082
2.48452	0.43621
2.48829	0.43352
2.49206	0.4357
2.49585	0.43435
2.49961	0.43502
2.50339	0.43508
2.50716	0.43526
2.51094	0.4337
2.51471	0.43756
2.51848	0.43737
2.52227	0.44222
2.52604	0.4441
2.52981	0.44736
2.53358	0.44854
2.53737	0.45218
2.54114	0.45649
2.54491	0.45865
2.54868	0.45859
2.55247	0.4628
2.55623	0.46376
2.56	0.46501
2.56377	0.468
2.56756	0.46975
2.57133	0.47482
2.5751	0.47439
2.57886	0.47902
2.58265	0.48
2.58642	0.48433
2.59019	0.48223
2.59398	0.48124
2.59775	0.47765
2.60151	0.47897
2.60528	0.47809
2.60907	0.47607
2.61284	0.475
2.6166	0.47814
2.62037	0.4742
2.62416	0.47935
2.62792	0.48385
2.63169	0.48871
2.63546	0.49441
2.63925	0.49216
2.64301	0.4948
2.64678	0.50378
2.65057	0.50689
2.65433	0.51544
2.6581	0.5206
2.66187	0.52339
2.66565	0.52479
2.66942	0.5257
2.67319	0.53504
2.67695	0.54711
2.68074	0.53964
2.68451	0.54175
2.68827	0.5389
2.69204	0.54305
2.69582	0.54641
2.69959	0.55279
2.70336	0.5615
2.70712	0.56713
2.71091	0.57149
2.71467	0.58164
2.71844	0.58804
2.72222	0.60107
2.72599	0.6106
2.72975	0.61841
2.73352	0.62786
2.7373	0.63302
2.74107	0.63873
2.74483	0.64258
2.7486	0.65059
2.75238	0.65601
2.75615	0.66179
2.75991	0.6638
2.76368	0.67383
2.76746	0.68514
2.77123	0.69076
2.77499	0.69745
2.77875	0.70208
2.78254	0.71317
2.7863	0.71964
2.79007	0.73115
2.79385	0.74303
2.79761	0.75296
2.80138	0.76034
2.80514	0.77685
2.80892	0.79068
2.81269	0.81217
2.81645	0.83082
2.82022	0.85531
2.824	0.87809
2.82776	0.90627
2.83153	0.93037
2.83529	0.9581
2.83907	0.97983
2.84283	1.01777
2.8466	1.04762
2.85036	1.07142
2.85414	1.11107
2.8579	1.13649
2.86167	1.16777
2.86545	1.20629
2.86921	1.24164
2.87297	1.28811
2.87674	1.32727
2.88052	1.38208
2.88428	1.4398
2.88804	1.49381
2.8918	1.55523
2.89558	1.61108
2.89935	1.67251
2.90311	1.74486
2.90687	1.81263
2.91065	1.88929
2.91441	1.96564
2.91817	2.05255
2.92193	2.14261
2.92571	2.24212
2.92948	2.36349
2.93324	2.48135
2.93702	2.6008
2.94078	2.73746
2.94454	2.88183
2.9483	3.03134
2.95208	3.18674
2.95584	3.35709
2.9596	3.54196
2.96336	3.72297
2.96714	3.9314
2.9709	4.14676
2.97466	4.38025
2.97842	4.60382
2.9822	4.84085
2.98596	5.09721
2.98972	5.34731
2.99348	5.59126
2.99726	5.8451
3.00102	6.09462
3.00478	6.32829
3.00855	6.54999
3.01231	6.76875
3.01607	6.96723
3.01983	7.13232
3.02361	7.27809
3.02737	7.3999
3.03113	7.4655
3.03489	7.49087
3.03866	7.50145
3.04242	7.46195
3.04618	7.39609
3.04994	7.28153
3.05372	7.13733
3.05748	6.98056
3.06123	6.80139
3.06501	6.60898
3.06877	6.41199
3.07253	6.18926
3.07628	5.956
3.08006	5.71716
3.08382	5.48508
3.08758	5.26363
3.09133	5.02726
3.09511	4.79712
3.09887	4.57901
3.10263	4.35155
3.10638	4.1416
3.11016	3.94569
3.11391	3.7665
3.11767	3.59992
3.12143	3.43562
3.1252	3.28369
3.12896	3.13084
3.13272	2.99486
3.13649	2.87021
3.14025	2.75706
3.144	2.64636
3.14776	2.54002
3.15154	2.43403
3.15529	2.3329
3.15905	2.23394
3.1628	2.14738
3.16658	2.06153
3.17033	1.98771
3.17409	1.91897
3.17785	1.84681
3.18162	1.77136
3.18538	1.71085
3.18913	1.65427
3.19288	1.59761
3.19666	1.54817
3.20041	1.50147
3.20417	1.44813
3.20794	1.39519
3.2117	1.36109
3.21545	1.31997
3.21921	1.28348
3.22298	1.24834
3.22673	1.208
3.23049	1.17226
3.23424	1.13646
3.23801	1.11092
3.24177	1.08941
3.24552	1.05682
3.24927	1.036
3.25305	1.00413
3.2568	0.98422
3.26055	0.96711
3.26431	0.946
3.26808	0.9276
3.27183	0.90228
3.27559	0.87836
3.27936	0.86372
3.28311	0.84064
3.28686	0.83369
3.29062	0.80894
3.29439	0.79386
3.29814	0.77818
3.30189	0.76599
3.30564	0.75672
3.30941	0.7483
3.31317	0.73615
3.31692	0.73176
3.32067	0.71552
3.32444	0.71189
3.32819	0.70774
3.33195	0.69947
3.3357	0.69206
3.33947	0.68188
3.34322	0.66464
3.34697	0.66084
3.35074	0.64708
3.35449	0.64611
3.35824	0.6354
3.36199	0.62447
3.36576	0.6281
3.36951	0.62535
3.37326	0.62172
3.37701	0.62261
3.38078	0.61484
3.38453	0.61104
3.38828	0.60008
3.39203	0.59678
3.3958	0.58739
3.39955	0.57366
3.4033	0.56243
3.40705	0.56079
3.41082	0.55608
3.41457	0.55091
3.41832	0.5477
3.42209	0.53999
3.42584	0.53975
3.42958	0.53958
3.43333	0.5416
3.4371	0.54437
3.44085	0.54791
3.4446	0.54578
3.44835	0.54495
3.45212	0.54693
3.45586	0.54676
3.45961	0.54349
3.46336	0.5416
3.46713	0.53498
3.47087	0.52708
3.47462	0.51773
3.47837	0.51869
3.48214	0.51367
3.48588	0.50904
3.48963	0.51078
3.4934	0.50666
3.49715	0.50627
3.50089	0.50606
3.50464	0.50529
3.50841	0.50608
3.51215	0.50135
3.5159	0.49608
3.51965	0.49171
3.52341	0.48475
3.52716	0.48174
3.5309	0.47943
3.53465	0.47766
3.53842	0.47898
3.54216	0.47097
3.54591	0.46291
3.54967	0.46624
3.55342	0.46755
3.55716	0.47543
3.56091	0.47158
3.56467	0.46541
3.56842	0.46554
3.57216	0.45662
3.57591	0.45621
